type,description,severity,location.type,location.coordinates[0],location.coordinates[1],location.name,reportedAt,verified
theft,Painting heart great behind weight door ready none air reduce.,4,Point,77.22148074095085,28.709434153518863,Majnu Ka Tilla,2024-07-06T16:34:49,True
harassment,Return throughout operation similar paper nature easy practice maintain deep.,5,Point,77.42618448986596,28.707983195026724,Hindon Flyover,2025-05-25T20:51:59,False
harassment,Explain matter mind require election feel history region soon fast.,5,Point,77.10767260236668,28.720131822169705,Rithala Metro,2025-05-18T09:25:59,False
harassment,Stock without free dark subject level professional system wrong ten.,2,Point,77.05304944913686,28.621948721894203,Uttam Nagar,2024-06-17T01:53:51,False
harassment,End conference activity Mrs possible international present return late ok standard improve set.,2,Point,77.24665480734826,28.54582996673861,Sant Nagar,2025-06-11T13:15:34,False
poor_lighting,Price skin standard ask night mention tend science ago paper vote detail stuff onto.,2,Point,77.04942438928178,28.61979400854434,Kali Basti,2024-07-10T21:13:28,False
theft,Everything occur sport attack level any cultural career real project month general such.,2,Point,77.27614176034643,28.681465656087735,Seelampur,2025-03-01T00:38:56,False
harassment,Left statement surface size be provide less recently media thing beyond none.,2,Point,77.12291285137097,28.536413962207494,Mahipalpur,2024-11-27T05:28:32,False
other,Training fill agreement make dark fish organization hospital sometimes rate wrong stage chance.,4,Point,77.19165445760933,28.648523548756707,Mera Bridge,2024-10-29T23:51:02,True
other,Wife happy drive until street value production.,5,Point,77.25081066583653,28.591426408722892,Nizamuddin Station,2025-04-20T00:43:05,True
poor_lighting,Room site particular goal any ground interesting section these.,2,Point,77.42565805708404,28.707290355870978,Hindon Flyover,2025-03-22T01:23:05,False
unsafe_area,Indeed list guy building candidate both risk energy last woman material parent.,2,Point,77.21068606306793,28.663318672332533,Sadar Bazar,2024-11-06T15:36:19,False
unsafe_area,Up project war pressure fill Mr health page opportunity seem concern certain already.,3,Point,77.25132187358048,28.592209546964032,Nizamuddin Station,2024-07-15T15:24:27,True
harassment,Customer recent throughout international official chance special born become inside one country hard.,4,Point,77.13390745813776,28.665864580286225,Zakhira Flyover,2025-03-04T21:04:45,False
theft,Defense baby share long describe fly.,3,Point,77.15248480372276,28.6480374414782,Shadipur Metro,2024-11-14T05:20:55,True
unsafe_area,Car something rich local discussion forget former interest commercial career push simply.,4,Point,77.10786261789835,28.72104803582674,Rithala Metro,2024-12-22T03:27:52,True
unsafe_area,Lose buy control citizen opportunity professor culture second business.,2,Point,77.25024601699081,28.59141126314196,Nizamuddin Station,2024-09-12T02:12:41,False
unsafe_area,Wind song case determine key least issue town account each prepare rate specific.,5,Point,77.04879590737848,28.6182875122754,Kali Basti,2024-12-02T02:40:47,False
poor_lighting,Student popular area for lot produce right sit none learn.,2,Point,77.25143534600998,28.505094324936024,Sangam Vihar,2024-09-01T15:18:54,False
unsafe_area,Trip protect deep political deal easy.,4,Point,77.18447579949111,28.498411784385368,Chattarpur,2025-06-08T16:56:35,True
harassment,Attention form goal tax cell why.,5,Point,77.16395402396734,28.583532608807747,Dhaula Kuan,2024-08-14T19:19:12,False
poor_lighting,Peace middle run could option take.,3,Point,77.15140487843574,28.6491397492578,Shadipur Metro,2024-12-06T12:17:07,False
theft,Yeah cost partner culture office imagine help step leave above.,3,Point,77.15215837306715,28.649029142093404,Shadipur Metro,2025-01-02T18:06:05,True
other,Firm admit of evening similar often trouble entire blood skill attack feel.,4,Point,77.0483491048948,28.619704626684868,Kali Basti,2025-05-13T17:31:47,True
harassment,Single or employee cover everything once boy whatever blood modern audience nation.,2,Point,76.99269945974575,28.61027896643033,Najafgarh,2025-02-18T04:06:45,True
unsafe_area,Indeed throw performance box where several television only hard wife fly more someone.,5,Point,77.21207256043087,28.644589509445442,Paharganj,2025-05-25T05:42:55,True
poor_lighting,Beyond foot material talk federal hard.,3,Point,77.1622079668207,28.583263954326345,Dhaula Kuan,2024-07-05T03:20:51,False
harassment,That student experience usually reach his few.,5,Point,77.25784189807355,28.73523417351873,Sonia Vihar,2024-10-22T07:30:18,True
harassment,Exist writer about concern but discover remember soldier performance receive.,3,Point,77.08968593762341,28.694196421784174,Begumpur,2024-08-09T10:22:03,False
unsafe_area,Now about student bar know project director his tree.,4,Point,77.22280019561299,28.709569867145923,Majnu Ka Tilla,2025-06-06T02:48:42,False
harassment,Unit street else rate result anything anything social unit moment world anything official.,3,Point,77.05261909310836,28.62251986318257,Uttam Nagar,2025-04-10T23:38:22,False
harassment,Board couple card employee several be concern tree close plan.,4,Point,77.05152919756267,28.62102198759522,Uttam Nagar,2024-12-20T20:11:31,False
poor_lighting,Human him among parent job professor beat rule traditional especially.,3,Point,77.2227811935487,28.70888030909946,Majnu Ka Tilla,2024-08-27T22:34:53,False
poor_lighting,Purpose itself growth sound cell future wait son.,2,Point,77.0886846253857,28.483511723283453,Sikandarpur Metro,2024-07-10T15:00:55,False
theft,Toward recent these necessary keep partner project risk nature not.,5,Point,77.03479903496401,28.812589920910458,Bawana,2025-03-14T20:07:03,False
harassment,Concern sort or color sport television poor bill executive now.,3,Point,77.10775846717456,28.721332854133113,Rithala Metro,2025-06-03T01:45:21,True
poor_lighting,Establish both body according base spring which really however officer couple building take.,2,Point,77.15224572270395,28.64983966944969,Shadipur Metro,2024-11-21T13:15:33,True
harassment,Child town stock star air late three charge people media.,4,Point,77.21097537536072,28.66209641961345,Sadar Bazar,2024-10-10T00:59:59,False
harassment,Job woman message minute idea person myself real chair.,4,Point,77.0689855221346,28.47832881893027,IFFCO Chowk,2024-08-25T22:47:32,False
theft,By product lead property we weight tree fine event police buy training finish.,4,Point,77.21133319892424,28.646161000254978,Paharganj,2025-04-19T13:41:02,True
poor_lighting,Rest nice agent believe course military third.,2,Point,77.24397204936992,28.56951860513052,Lajpat Nagar,2024-09-07T00:45:48,False
poor_lighting,Grow stock move color who face myself.,3,Point,77.04781864975702,28.618041323358316,Kali Basti,2025-06-12T05:42:09,False
harassment,Road challenge risk same edge company.,5,Point,77.22088580918184,28.64304238592131,Kamla Bridge,2024-11-14T03:01:34,False
harassment,Street picture yourself citizen yet finish visit whose thing city Mr kid.,5,Point,77.05205500129853,28.622234257647982,Uttam Nagar,2024-06-29T18:11:58,True
unsafe_area,Listen ahead significant people rule prepare play produce operation movement policy.,4,Point,77.21495061277622,28.53958877638698,Malviya Nagar,2025-06-02T20:32:20,False
theft,Remain travel few will red time material tell avoid large full.,4,Point,77.1723977785552,28.460413513523058,Fatehpur Beri,2025-04-18T15:16:02,False
harassment,Successful appear drop despite along social take affect pull.,2,Point,77.18511695254112,28.498385261012476,Chattarpur,2025-04-22T16:14:43,False
poor_lighting,Research manage true exist left window general consumer get those join specific writer.,3,Point,77.25742136022498,28.733816099888355,Sonia Vihar,2025-01-30T14:55:14,False
harassment,Order magazine such sell well remember doctor nearly.,5,Point,77.21975896588434,28.642325033136984,Kamla Bridge,2025-03-13T01:29:11,True
theft,Detail price source college until office traditional possible.,4,Point,77.15177447782538,28.648111535728862,Shadipur Metro,2025-03-01T21:59:55,True
theft,Coach strong near interview again this scene always Congress then good trial significant discuss.,3,Point,77.05154264471989,28.62123767027243,Uttam Nagar,2025-01-02T20:03:38,False
harassment,Own often audience ball interview official cost ball course economic religious result get.,2,Point,77.21016389659005,28.6458744575439,Paharganj,2025-04-27T00:37:55,True
harassment,Work you about look accept next try total not probably participant society.,4,Point,77.42637441344804,28.706588570585932,Hindon Flyover,2024-11-16T14:59:12,False
other,Site lay mean region increase shoulder down various.,4,Point,77.42540293361674,28.706585951438754,Hindon Flyover,2025-04-25T18:32:02,False
unsafe_area,Treatment grow particularly statement need science everyone commercial too old.,5,Point,77.19258915661477,28.64828814361721,Mera Bridge,2024-10-23T05:09:55,False
poor_lighting,Cultural suffer country alone force attack family.,3,Point,77.22084705923366,28.643815375545252,Kamla Bridge,2025-01-26T10:29:03,False
poor_lighting,Decade read body section under between others marriage garden pull with.,2,Point,77.08888683817591,28.481775453680324,Sikandarpur Metro,2025-04-23T18:15:21,False
poor_lighting,Director series safe act table safe edge make market TV central.,2,Point,77.06836189033915,28.47899048267076,IFFCO Chowk,2024-09-14T14:47:32,False
theft,Care term main maybe special than when year cup.,2,Point,77.42538293060448,28.70786948858342,Hindon Flyover,2025-05-01T06:49:04,False
harassment,Describe stay born middle kid thought their staff.,4,Point,77.22192673459485,28.708923887490975,Majnu Ka Tilla,2025-02-23T09:37:47,True
harassment,Seek government team push score surface floor catch start audience claim see way.,5,Point,77.27760230620719,28.681629068876667,Seelampur,2024-11-25T19:04:28,False
other,Serious marriage stage audience figure subject day wrong black.,2,Point,77.18506289816648,28.49796186509116,Chattarpur,2024-06-20T17:54:25,False
other,Mean class drive staff rule free wife thousand pull ago dog until.,3,Point,77.21191380872295,28.64453505033184,Paharganj,2024-07-21T13:44:38,False
other,Song during individual natural head begin also and attack check away education.,5,Point,77.2104727909083,28.662845578798716,Sadar Bazar,2025-01-11T17:35:16,False
harassment,Language care energy institution interesting nearly mouth.,2,Point,77.06832287199997,28.479206265780874,IFFCO Chowk,2025-02-18T14:52:36,False
other,Court service example paper long trip action professor while evidence popular professor eight right.,4,Point,77.19192750000491,28.648537950103723,Mera Bridge,2024-10-11T14:50:58,False
harassment,Can analysis guess that source family house assume pick.,5,Point,77.25718891413672,28.734912025939177,Sonia Vihar,2024-07-27T09:33:26,True
theft,Business from free seat number card result service.,5,Point,77.1637165916726,28.582969956001126,Dhaula Kuan,2024-08-10T11:06:56,False
harassment,Quickly others ground sense yet less prevent.,5,Point,77.17130914641184,28.461017312975862,Fatehpur Beri,2024-12-21T10:19:47,False
theft,Some baby mission share through nice old market network support.,4,Point,77.21156413579749,28.52196339768412,Saket,2024-12-07T18:33:29,False
other,Interest save truth ten design lose prevent can defense Mr mouth off.,3,Point,77.21160798550959,28.644736242716345,Paharganj,2025-02-08T05:01:57,True
theft,Poor son among media different ever bring education game may upon.,3,Point,77.05217330915521,28.622030083812692,Uttam Nagar,2025-04-24T11:02:28,False
theft,Population so stock development box new rate.,3,Point,77.18437736106034,28.497718319172442,Chattarpur,2024-12-25T02:58:05,True
theft,Price single road always phone somebody girl machine five former cover notice short.,3,Point,77.08962050856836,28.694049109526713,Begumpur,2025-01-09T22:20:12,False
unsafe_area,Draw hospital cell gun everything figure course dog consumer ball.,4,Point,77.1350210803687,28.666354548653995,Zakhira Flyover,2025-01-19T07:58:10,False
harassment,Edge wall direction finish inside lay cell approach life play.,3,Point,77.27641571529178,28.681472231361777,Seelampur,2025-04-08T15:08:04,True
theft,Culture next evidence area time grow power rest sense purpose.,3,Point,77.25057781337645,28.590861169012143,Nizamuddin Station,2024-09-26T03:49:23,False
harassment,View support late voice might order including life whose.,3,Point,77.27638792659404,28.68214586142179,Seelampur,2025-05-20T02:34:26,False
other,Mrs sort until clearly respond role window sometimes several all although sister.,2,Point,77.27777267175983,28.682235857381457,Seelampur,2025-03-05T05:23:52,False
theft,Understand against series financial service attention.,2,Point,77.15234975690927,28.649264363863832,Shadipur Metro,2024-08-01T22:33:52,False
unsafe_area,Far black kitchen protect Mr administration want believe.,5,Point,77.18499576732073,28.498519197728573,Chattarpur,2025-05-25T05:34:06,False
theft,Weight world necessary impact bank industry.,2,Point,77.18550352255943,28.49896757399176,Chattarpur,2024-09-28T15:51:39,False
unsafe_area,Whether call factor statement which arrive else.,2,Point,77.19175624021686,28.648339352919137,Mera Bridge,2025-01-13T12:50:30,False
other,Like boy administration brother leg single discuss church leg another expect.,3,Point,77.25867031638964,28.734038663270237,Sonia Vihar,2024-10-06T13:24:30,True
harassment,Skill ahead each final heavy institution morning yeah.,5,Point,77.08820167152832,28.692983764111432,Begumpur,2025-05-20T05:41:43,True
harassment,Price eight specific quickly senior police arm something dinner work sort kind.,5,Point,77.03570217442298,28.812373695755213,Bawana,2025-01-31T11:20:13,False
unsafe_area,Value of end success claim level executive month black various court behavior.,5,Point,77.1076062858444,28.720921009152445,Rithala Metro,2024-11-26T22:02:35,False
theft,Each easy sport two ready spring best skin coach.,5,Point,77.03676822534159,28.587459723108307,Dwarka Sec 9,2024-11-04T01:58:31,False
poor_lighting,Ball stage arm early drug serve establish rock choice thousand south light agreement.,3,Point,77.15186242704223,28.64802088911687,Shadipur Metro,2025-04-26T00:36:18,False
poor_lighting,Decide catch before power choice but start election PM box.,2,Point,77.25036297035801,28.50488195054181,Sangam Vihar,2025-05-05T03:10:05,False
other,Policy agree activity bill say power.,3,Point,76.99363510576511,28.609934559467803,Najafgarh,2024-09-01T15:54:02,False
other,Six guess campaign away push enter.,5,Point,76.99287954548194,28.60883454965731,Najafgarh,2025-02-20T15:20:22,False
theft,Six just worry each senior staff night prove firm interesting buy.,5,Point,77.03683494228852,28.587364128399404,Dwarka Sec 9,2024-11-20T10:52:26,True
poor_lighting,White fine share number particularly establish center.,2,Point,77.25103092919197,28.5921716609271,Nizamuddin Station,2025-04-18T02:21:12,False
other,Move surface forget decide shake you first.,4,Point,77.16240261115881,28.582433110107086,Dhaula Kuan,2024-08-13T08:51:30,False
other,Morning rest person art blood surface oil system financial all sometimes.,5,Point,77.0488882370852,28.619798287087477,Kali Basti,2024-08-05T08:19:04,False
other,Girl have discover girl argue deal prove usually.,5,Point,77.21058020416088,28.644695037815563,Paharganj,2024-10-21T21:35:28,False
other,Meet air agreement south firm their respond meet.,5,Point,77.1914020263934,28.64792733943195,Mera Bridge,2025-01-28T00:27:32,False
theft,Start space guess small state treatment group exactly red manage lot experience travel not.,4,Point,77.21664821663138,28.54009446940215,Malviya Nagar,2024-09-25T05:06:39,True
harassment,Early fill executive apply itself hit mother memory career fear its whether public.,4,Point,77.10654982569285,28.721063257504042,Rithala Metro,2024-11-02T21:33:14,True
harassment,Sort market order size spring none tough tend president here.,3,Point,77.03611281166427,28.811555096651297,Bawana,2025-01-26T19:34:03,False
unsafe_area,Cause against suffer agency church guess special.,2,Point,77.22093753594558,28.64474772410065,GB Road,2024-10-30T01:01:50,False
unsafe_area,Owner analysis sense art street pass worry development.,4,Point,77.24739213206847,28.54619875897662,Sant Nagar,2025-05-07T15:11:36,False
poor_lighting,Sea light key century weight guess visit soldier religious father buy hour arm capital.,2,Point,77.08837985833043,28.692920985218393,Begumpur,2024-07-07T06:40:28,False
poor_lighting,See without since father purpose our various else.,3,Point,77.2112562669038,28.5220733184536,Saket,2024-09-26T08:05:14,False
harassment,Least of choice under interview skill material.,5,Point,77.03716071439574,28.586017243479283,Dwarka Sec 9,2025-06-03T00:15:16,True
poor_lighting,Now rise from sometimes page security great perhaps successful.,3,Point,77.16349548271758,28.58194425201618,Dhaula Kuan,2025-03-26T03:52:20,True
other,Then community rise rise manage them race tell song keep blood direction.,4,Point,77.16372953189524,28.582916091139428,Dhaula Kuan,2025-05-10T14:01:23,True
other,Use evidence age degree whole hour program.,3,Point,77.1525799027707,28.648546193009416,Shadipur Metro,2024-08-03T16:56:28,False
poor_lighting,Hold left truth establish air program without everything type from hand ball.,3,Point,77.1524068971235,28.648263447712555,Shadipur Metro,2025-01-15T00:25:22,True
poor_lighting,Discuss bag but administration according career thank capital responsibility class.,2,Point,77.24735383927698,28.545679194646596,Sant Nagar,2024-12-16T15:44:48,False
poor_lighting,Quickly full ground soldier usually with water kind use.,2,Point,77.2109662503632,28.662169611926714,Sadar Bazar,2024-11-24T14:03:46,True
other,Loss evening deal decision recognize describe sell star yes lead rule card.,3,Point,77.25129452124473,28.50449562474776,Sangam Vihar,2024-12-02T12:49:42,False
poor_lighting,White part show official bag when build activity here majority series attack.,3,Point,77.20952698193666,28.663172261788088,Sadar Bazar,2024-08-28T16:53:49,False
other,Phone west recent history theory project him so story describe market guess ground eat.,5,Point,77.08924063977983,28.48204002143529,Sikandarpur Metro,2024-06-24T16:56:49,True
harassment,Consider night nice assume law air special write appear performance.,2,Point,77.24356166049573,28.5676913648358,Moolchand Flyover,2025-05-07T04:50:28,False
theft,Level sure toward black candidate live cover water.,2,Point,77.25855977892799,28.73395880165053,Sonia Vihar,2024-07-17T17:33:51,False
poor_lighting,Military appear without civil real prove young paper stop.,2,Point,77.08953129095687,28.692618230524104,Begumpur,2025-03-12T01:18:25,False
unsafe_area,Moment include respond a arrive character.,5,Point,77.22268828306615,28.70851952317755,Majnu Ka Tilla,2024-06-25T03:53:09,False
harassment,Pretty local the want building once sell evidence conference other poor follow including.,2,Point,77.22078563162633,28.644994440171033,GB Road,2024-06-29T03:44:05,True
other,Doctor away foreign per sister perhaps return.,5,Point,77.2442506241611,28.568293265270313,Moolchand Flyover,2024-10-28T16:53:30,False
unsafe_area,Least knowledge perform culture cultural standard nearly.,5,Point,77.18535460943326,28.49850593269664,Chattarpur,2025-01-09T13:54:36,False
unsafe_area,Some tell though executive attack from.,3,Point,77.1224068105923,28.53488995840353,Mahipalpur,2024-08-19T05:22:44,True
harassment,Business determine agency kitchen personal institution power middle sit.,4,Point,77.05272734279691,28.62243058218587,Uttam Nagar,2024-10-18T12:20:18,False
harassment,Radio full yard onto offer best friend father stock just.,4,Point,77.13463828799216,28.66585096729471,Zakhira Flyover,2025-05-30T11:42:43,False
harassment,Hospital perform quality campaign concern investment fund music by.,3,Point,77.04906483687428,28.618867689869646,Kali Basti,2025-04-08T09:57:01,False
poor_lighting,Always soldier try prepare establish product tree.,2,Point,77.13492513613771,28.66583957721685,Zakhira Flyover,2025-03-06T07:53:37,False
unsafe_area,Trade certainly main history production upon painting cut off.,2,Point,77.20955341832887,28.662608430637437,Sadar Bazar,2024-10-03T18:05:29,False
theft,International these way sell help eight almost.,5,Point,77.21035509304842,28.66245817319164,Sadar Bazar,2025-01-16T08:52:16,True
harassment,Public reason nor save ten recent structure growth fire establish away seem area.,3,Point,77.25785616691444,28.734043246260256,Sonia Vihar,2025-02-20T05:05:27,False
other,Leader character investment wear mean person president last particularly first lawyer.,5,Point,77.25114169168214,28.590952020515598,Nizamuddin Station,2024-07-04T19:39:04,False
other,Whom everything defense such issue entire.,5,Point,77.22168793879639,28.70956818606326,Majnu Ka Tilla,2025-03-03T22:11:41,False
theft,Miss chair throw word worry just address key fall lot operation home attention.,3,Point,77.24290155257344,28.56799671719922,Lajpat Nagar,2024-12-29T03:14:51,False
theft,Health skill condition it recently operation series street similar wait determine.,3,Point,77.08890677948904,28.48338724294189,Sikandarpur Metro,2025-03-23T03:20:32,True
poor_lighting,Like decade garden many cell hope low continue.,3,Point,77.20475661103866,28.528582379780612,Hauzrani,2024-07-12T13:52:58,False
poor_lighting,System above need game process television give.,2,Point,77.18504645368795,28.497858405316272,Chattarpur,2025-01-28T10:25:05,True
harassment,Happen center figure future home after oil.,5,Point,77.24441479600145,28.568494192032393,Lajpat Nagar,2025-04-15T03:16:34,False
harassment,Then four make Mrs imagine paper.,3,Point,77.24679566840808,28.545978179922805,Sant Nagar,2025-03-12T11:12:07,False
theft,Air top environmental start wish start if pressure.,5,Point,77.25712831893401,28.733877148781698,Sonia Vihar,2024-08-02T00:33:54,True
harassment,Middle its view environment three own teacher tend sort staff agree marriage analysis.,4,Point,77.15260430040395,28.649189612320743,Shadipur Metro,2024-07-01T13:16:49,False
other,Material voice between everyone dream the.,3,Point,77.18612731499461,28.49901217395797,Chattarpur,2024-06-26T15:56:05,False
poor_lighting,Six run bag test major final.,3,Point,77.06885695273877,28.479758701401984,IFFCO Chowk,2024-10-02T15:46:25,False
theft,Hold join produce PM summer high mean reflect.,3,Point,77.25143972913868,28.50441964037686,Sangam Vihar,2024-12-01T01:22:56,True
theft,Themselves trade throughout remain son strategy school effort.,3,Point,77.25071671654011,28.59243928529489,Nizamuddin Station,2024-11-06T23:26:18,False
poor_lighting,Join business chance set right film ever major gun doctor as board.,2,Point,77.20508077906176,28.527892212232352,Hauzrani,2025-03-26T12:53:13,False
theft,Me like industry remember rather common plan carry research office one song today.,3,Point,77.25040747791834,28.592068504949783,Nizamuddin Station,2025-04-27T20:08:00,True
other,But none agency leave state deep wide product.,4,Point,77.22231217943205,28.70842212707358,Majnu Ka Tilla,2024-06-17T02:01:56,False
unsafe_area,Responsibility way else sister information type lot guy still.,3,Point,77.21599550858012,28.53833333819591,Malviya Nagar,2024-09-25T17:55:45,False
unsafe_area,Safe let receive hospital father individual operation.,5,Point,77.08955534630769,28.69275155942,Begumpur,2024-09-12T01:25:08,True
theft,Be better rate school have present man skin property late sport usually staff.,4,Point,77.1237064023191,28.536044340418606,Mahipalpur,2025-03-20T22:19:45,False
harassment,His technology lose hour no call matter scene garden political only.,3,Point,77.2193490295619,28.64344953671076,Kamla Bridge,2024-10-13T04:43:51,False
unsafe_area,They unit audience hair explain perhaps mind more order may.,3,Point,77.2045401902478,28.52834182114345,Hauzrani,2024-08-09T05:45:22,False
harassment,Guess science center above baby record gun American three color step.,4,Point,77.03818150831574,28.58706099514182,Dwarka Sec 9,2024-12-12T23:59:43,True
poor_lighting,Population it rate alone here look figure team.,2,Point,77.12427356697957,28.536098564329357,Mahipalpur,2024-11-29T03:59:04,False
harassment,Once early son because easy create name couple.,5,Point,77.1066353362571,28.72195470796109,Rithala Metro,2025-01-20T13:08:28,True
poor_lighting,Drop after bad two song meet protect hundred edge.,3,Point,77.16323915088674,28.582443238371862,Dhaula Kuan,2025-01-06T23:54:36,False
other,Gas marriage he recent green notice bit avoid cover part.,3,Point,77.03750171856503,28.5867818692285,Dwarka Sec 9,2025-06-13T03:17:37,False
harassment,Get religious model fish visit whatever they current maybe.,5,Point,77.22262240694667,28.70960685624183,Majnu Ka Tilla,2025-03-18T05:28:50,True
unsafe_area,Prevent foreign why western trial it theory.,3,Point,77.25724224129353,28.7351333270552,Sonia Vihar,2025-02-24T15:32:21,False
harassment,Space my south green those Mr professor attention.,3,Point,77.21967961077615,28.64545792827996,GB Road,2025-02-23T04:49:52,False
other,Type force radio tough realize outside seek year simple trouble it enough.,3,Point,77.03555999293486,28.812903795530147,Bawana,2024-11-26T08:39:04,False
unsafe_area,Fill like region collection cultural soon range Mr case modern gun bring whom.,5,Point,77.15183278938763,28.6487119668817,Shadipur Metro,2024-12-09T04:17:24,False
harassment,Its north stuff though any spend about pressure.,3,Point,77.17278639272575,28.46065272490219,Fatehpur Beri,2025-06-10T20:43:28,True
theft,Spend parent around skill per task scientist tell student could western lawyer.,5,Point,77.22234990016764,28.709304068630775,Majnu Ka Tilla,2024-07-23T15:27:53,True
other,Buy team half away among ever goal.,5,Point,77.16294071319331,28.58319749668456,Dhaula Kuan,2025-04-19T19:23:50,True
other,Commercial fight worry establish read character behind from impact place.,4,Point,77.17220523581045,28.46020603059702,Fatehpur Beri,2024-09-14T01:24:23,False
poor_lighting,Deep question already choose country capital campaign drive Mrs west address approach manager.,3,Point,77.03850762584675,28.585976752198203,Dwarka Sec 9,2024-10-14T04:12:05,False
theft,Series study assume event city center executive father send get maintain hard service.,3,Point,77.16219136137603,28.582149378430017,Dhaula Kuan,2025-03-31T01:09:43,True
poor_lighting,Defense term walk middle talk policy think part letter cause establish few skin.,2,Point,77.1345725799085,28.66674919148012,Zakhira Flyover,2024-07-17T21:19:48,False
other,Trade activity machine protect community question.,5,Point,77.20366818481504,28.52879908179822,Hauzrani,2025-03-14T08:08:06,True
harassment,Voice can thank listen poor majority great either huge.,3,Point,77.05222252480483,28.6216417297895,Uttam Nagar,2024-12-01T09:50:47,False
other,Kitchen live different fly newspaper blood life.,5,Point,76.99309548775214,28.609492823606743,Najafgarh,2024-07-22T06:30:54,False
poor_lighting,Training image black through east describe sign seat.,2,Point,77.0881026125727,28.482439579177147,Sikandarpur Metro,2024-08-03T00:07:06,False
harassment,Entire leg anything catch attention arrive politics debate effort take PM notice join.,4,Point,77.06796605249677,28.47991580189959,IFFCO Chowk,2024-12-14T23:52:17,False
poor_lighting,Take much party those mean through speech list Democrat this north story owner.,2,Point,77.2426752701102,28.56864051954447,Lajpat Nagar,2025-02-03T22:01:43,False
other,Determine try read body worry get.,5,Point,77.0898257721076,28.693432917400994,Begumpur,2024-09-16T14:54:37,False
other,Recent guy left turn we soon base school instead pull work almost unit.,4,Point,77.21049189087421,28.661674706372164,Sadar Bazar,2024-11-13T13:19:50,True
harassment,Our animal response street couple economy democratic environment economy statement.,4,Point,77.17243803168844,28.460987128908425,Fatehpur Beri,2025-04-01T06:13:56,True
harassment,Space industry behavior challenge real wonder remain place leg change turn whatever huge.,3,Point,77.24352534508428,28.568758032395856,Lajpat Nagar,2024-12-25T17:49:54,False
poor_lighting,Five left another physical total turn two floor lot.,2,Point,77.06960665073862,28.480174896283124,IFFCO Chowk,2024-07-06T08:52:17,False
other,Trouble could seek design add onto tonight program deep wish garden room interest.,5,Point,77.16266338593981,28.582597361885348,Dhaula Kuan,2024-12-16T06:34:45,False
poor_lighting,Those exist hard including look need finally leg agreement eye sound.,3,Point,77.21644931800218,28.539707438499658,Malviya Nagar,2025-02-17T03:23:30,False
theft,Detail Republican star government smile set including tell.,4,Point,77.20467112918902,28.528618073359986,Hauzrani,2024-10-03T04:12:25,False
other,Free security same four letter manager.,2,Point,76.99435600606506,28.609291043856285,Najafgarh,2024-10-14T06:11:10,False
poor_lighting,Stage method board rock yeah how.,3,Point,77.21527017776707,28.539356638629005,Malviya Nagar,2025-03-03T11:17:44,False
unsafe_area,Grow stage guess oil force in among up TV truth.,4,Point,77.08941814095192,28.692234352399794,Begumpur,2024-09-11T06:42:40,False
theft,Language fire consumer successful say middle PM because.,3,Point,77.25775637601167,28.733895488467713,Sonia Vihar,2025-01-19T11:49:03,False
theft,Contain thought for run full lose onto happy.,4,Point,77.2101153866545,28.521499517924326,Saket,2025-03-21T05:27:54,False
theft,Law candidate machine including event expect very fill.,2,Point,77.08793028705807,28.482982543894252,Sikandarpur Metro,2024-07-06T18:33:35,False
unsafe_area,Peace line nation determine main condition nice business.,4,Point,77.04940325133977,28.61850271717458,Kali Basti,2025-02-10T05:35:20,False
unsafe_area,Gun serious find without couple check parent hard.,4,Point,77.20470070582607,28.52787335624207,Hauzrani,2024-07-18T05:48:50,True
harassment,Nothing today news agent source quality property special cup.,3,Point,77.27660354248104,28.681420321280406,Seelampur,2024-07-05T14:45:41,False
unsafe_area,Life value process prevent seem idea reach agency week just choose field.,2,Point,76.99372187683319,28.608796763401084,Najafgarh,2024-11-28T20:03:19,False
theft,Help final no issue range above whose plant decision impact city.,4,Point,77.24405757028035,28.566913272171263,Moolchand Flyover,2025-03-06T10:39:58,True
poor_lighting,Town administration force often free plan close live continue herself.,3,Point,77.24685753002623,28.546928638296666,Sant Nagar,2025-04-02T01:10:35,False
poor_lighting,Decision tree central language sport maintain place.,3,Point,77.03637916577267,28.812656008888446,Bawana,2024-10-10T14:27:35,False
harassment,Two star paper close which road establish computer sit quite education.,3,Point,77.06842218292215,28.480088763667176,IFFCO Chowk,2024-09-20T02:39:29,False
theft,Indicate black government visit fear rock hit national woman thank how.,4,Point,76.99329309754651,28.609891525914183,Najafgarh,2024-12-26T11:47:54,True
theft,History school mind miss likely woman whom even economy thus effort affect early.,4,Point,77.13400940712835,28.66529611585565,Zakhira Flyover,2025-06-12T15:32:03,False
unsafe_area,Growth minute interview religious indicate beautiful project event sure window direction pretty than.,3,Point,77.03618172337019,28.81326557629214,Bawana,2025-01-11T22:09:16,True
theft,Name building often course light one source population so.,4,Point,77.2150662231902,28.539115038590026,Malviya Nagar,2024-09-01T12:03:46,False
harassment,Whole own size place particular southern before pull citizen us agree history.,4,Point,77.2110015244948,28.644863981399883,Paharganj,2024-07-21T16:18:40,False
other,Share Congress accept check oil hair democratic up drug step PM rate.,2,Point,77.15228293945941,28.647965339081768,Shadipur Metro,2025-03-05T03:05:43,False
theft,Fact above network bag machine contain.,4,Point,77.12356513340114,28.535262858193416,Mahipalpur,2024-07-31T22:18:42,True
